textid	target	model	tokenizer	predicted	prob	condition
ex24849	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5832611322402954	constituent
ex24850	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5647010207176208	constituent
ex24851	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7340599298477173	constituent
ex24852	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7542624473571777	constituent
ex24853	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4215538203716278	constituent
ex24854	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4153073132038116	constituent
ex24855	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5911206007003784	constituent
ex24856	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7726557850837708	constituent
ex24857	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.557332456111908	constituent
ex24858	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5983632802963257	constituent
ex24859	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7210268378257751	constituent
ex24860	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5820223093032837	constituent
ex24861	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5997663736343384	constituent
ex24862	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6011396646499634	constituent
ex24863	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4888447523117065	constituent
ex24864	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7090607285499573	constituent
ex24865	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7528899312019348	constituent
ex24866	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6822752356529236	constituent
ex24867	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6413741111755371	constituent
ex24868	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4883756637573242	constituent
ex24869	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4717531502246856	constituent
ex24870	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4962224066257477	constituent
ex24871	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5620095133781433	constituent
ex24872	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5702499151229858	constituent
ex24873	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4120644629001617	constituent
ex24874	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5991976261138916	constituent
ex24875	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.475570946931839	constituent
ex24876	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5143902897834778	constituent
ex24877	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.684170126914978	constituent
ex24878	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8697155117988586	constituent
ex24879	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6661884188652039	constituent
ex24880	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7849149107933044	constituent
ex24881	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4566330313682556	constituent
ex24882	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8051144480705261	constituent
ex24883	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5925827622413635	constituent
ex24884	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6610031127929688	constituent
ex24885	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6811526417732239	constituent
ex24886	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5601894855499268	constituent
ex24887	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7754839658737183	constituent
ex24888	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8503275513648987	constituent
ex24889	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4664953947067261	constituent
ex24890	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5549801588058472	constituent
ex24891	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.9101555943489076	constituent
ex24892	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6104308366775513	constituent
ex24893	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5278695821762085	constituent
ex24894	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4849352836608886	constituent
ex24895	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5366881489753723	constituent
ex24896	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7946032881736755	constituent
ex24897	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5835650563240051	constituent
ex24898	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6277164220809937	constituent
ex24899	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5137410163879395	constituent
ex24900	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8026209473609924	constituent
ex24901	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.731408417224884	constituent
ex24902	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5517323613166809	constituent
ex24903	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.673894464969635	constituent
ex24904	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.627066433429718	constituent
ex24905	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.517890453338623	constituent
ex24906	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5075794458389282	constituent
ex24907	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.744594156742096	constituent
ex24908	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5027814507484436	constituent
ex24909	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3806352317333221	constituent
ex24910	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5364879965782166	constituent
ex24911	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8850796818733215	constituent
ex24912	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4549768269062042	constituent
ex24913	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4918974041938782	constituent
ex24914	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6382026076316833	constituent
ex24915	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8166587948799133	constituent
ex24916	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9609687924385072	constituent
ex24917	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8065856695175171	constituent
ex24918	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6995882987976074	constituent
ex24919	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7922854423522949	constituent
ex24920	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5784692764282227	constituent
ex24921	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5363024473190308	constituent
ex24922	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6943549513816833	constituent
ex24923	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5971724390983582	constituent
ex24924	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6352797746658325	constituent
ex24925	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8508133888244629	constituent
ex24926	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8580215573310852	constituent
ex24927	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5323013067245483	constituent
ex24928	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7641521692276001	constituent
ex24929	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7030348777770996	constituent
ex24930	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4673516452312469	constituent
ex24931	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8478184938430786	constituent
ex24932	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4602157175540924	constituent
ex24933	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7544006109237671	constituent
ex24934	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4957232475280761	constituent
ex24935	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5944210886955261	constituent
ex24936	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5320019125938416	constituent
ex24937	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6394895911216736	constituent
ex24938	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6043342351913452	constituent
ex24939	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4602189660072326	constituent
ex24940	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5833210945129395	constituent
ex24941	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5694556832313538	constituent
ex24942	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7358385324478149	constituent
ex24943	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7885074615478516	constituent
ex24944	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4650488197803497	constituent
ex24945	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4788681864738464	constituent
ex24946	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7691829800605774	constituent
ex24947	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4035342037677765	constituent
ex24948	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.4901420474052429	constituent
ex24949	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5999563932418823	constituent
ex24950	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.627959132194519	constituent
ex24951	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5361428260803223	constituent
ex24952	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3837909400463104	constituent
ex24953	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4535176157951355	constituent
ex24954	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6081613898277283	constituent
ex24955	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.4356699585914612	constituent
ex24956	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9245325326919556	constituent
ex24957	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8377136588096619	constituent
ex24958	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6025273203849792	constituent
ex24959	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4240194857120514	constituent
ex24960	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8120559453964233	constituent
ex24961	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4962560534477234	constituent
ex24962	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7059941291809082	constituent
ex24963	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5637027621269226	constituent
ex24964	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5867442488670349	constituent
ex24965	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.780409038066864	constituent
ex24966	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8465282917022705	constituent
ex24967	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.632905125617981	constituent
ex24968	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6269972920417786	constituent
ex24969	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8381872177124023	constituent
ex24970	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6753571033477783	constituent
ex24971	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4397212564945221	constituent
ex24972	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4446203708648681	constituent
ex24973	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6118314862251282	constituent
ex24974	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8515018820762634	constituent
ex24975	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7219933271408081	constituent
ex24976	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7467238903045654	constituent
ex24977	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5915058255195618	constituent
ex24978	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5300132036209106	constituent
ex24979	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8078495860099792	constituent
ex24980	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5007392764091492	constituent
ex24981	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.3760295510292053	constituent
ex24982	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7877405285835266	constituent
ex24983	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4729436337947845	constituent
ex24984	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4492124915122986	constituent
ex24985	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4821671843528747	constituent
ex24986	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.727092981338501	constituent
ex24987	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9104450941085817	constituent
ex24988	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.557103157043457	constituent
ex24989	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.565090537071228	constituent
ex24990	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.502636194229126	constituent
ex24991	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7695666551589966	constituent
ex24992	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7021428942680359	constituent
ex24993	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4781370162963867	constituent
ex24994	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.479303628206253	constituent
ex24995	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3999343514442444	constituent
ex24996	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4129592180252075	constituent
ex24997	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5668379068374634	constituent
ex24998	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7668583393096924	constituent
ex24999	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8569048047065735	constituent
ex25000	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8744310736656189	constituent
ex25001	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5522056221961975	constituent
ex25002	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4187494218349457	constituent
ex25003	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5977401733398438	constituent
ex25004	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7310201525688171	constituent
ex25005	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.515173077583313	constituent
ex25006	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8836781978607178	constituent
ex25007	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.648547887802124	constituent
ex25008	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.5111948847770691	constituent
ex25009	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7544237971305847	constituent
ex25010	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4939236640930176	constituent
ex25011	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6496913433074951	constituent
ex25012	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6040238738059998	constituent
ex25013	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4547895193099975	constituent
ex25014	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4424992501735687	constituent
